"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"On Ontology, ontologies, Conceptualizations, Modeling Languages, and (Meta)Models","https://scispace.com/paper/on-ontology-ontologies-conceptualizations-modeling-languages-336uskt4j3","2007","","","Giancarlo Guizzardi","","https://scispace.com/pdf/on-ontology-ontologies-conceptualizations-modeling-languages-336uskt4j3.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on general formal ontology, conceptual modeling, and metamodeling theory; does not address verifiable credentials, schema languages, or integrated ecosystem design.","In philosophy, the term ontology has been used since the 17th century to refer both to a philosophical discipline (Ontology with a capital “O”), and as a domain-independent system of categories that can be used in the conceptualization of domain-specific scientific theories. In the past decades there has been a growing interest in the subject of ontology in computer and information sciences. In the last few years, this interest has expanded considerably in the context of the Semantic Web and MDA (Model-Driven Architecture) research efforts, and due to the role ontologies are perceived to play in these initiatives. In this paper, we explore the relations between Ontology and ontologies in the philosophical sense with domain ontologies in computer science. Moreover, we elaborate on formal characterizations for the notions of ontology, conceptualization and metamodel, as well as on the relations between these notions. Additionally, we discuss a set of criteria that a modeling language should meet in order to be considered a suitable language to model phenomena in a given domain, and present a systematic framework for language evaluation and design. Furthermore, we argue for the importance of ontology in both philosophical senses aforementioned for designing and evaluating a suitable general ontology representation language, and we address the question whether the so-called Ontology Web languages can be considered as suitable general ontology representation languages. Finally, we motivate the need for two complementary classes of modeling languages in Ontology Engineering addressing two separate sets of concerns."
"Using formal metamodels to check consistency of functional views in information systems specification","https://scispace.com/paper/using-formal-metamodels-to-check-consistency-of-functional-25vlp3knbn","2008","Journal Article","Information & Software Technology","Régine Laleau
Fiona A. C. Polack","10.1016/J.INFSOF.2007.10.007","https://scispace.com/pdf/using-formal-metamodels-to-check-consistency-of-functional-25vlp3knbn.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on UML metamodel consistency for IS functional views; no verifiable‑credential model, ontology, schema language, or integrated VC ecosystem design.","UML notations require adaptation for applications such as Information Systems (IS). Thus we have defined IS-UML. The purpose of this article is twofold. First, we propose an extension to this language to deal with functional aspects of IS. We use two views to specify IS transactions: the first one is defined as a combination of behavioural UML diagrams (collaboration and state diagrams), and the second one is based on the definition of specific classes of an extended class diagram. The final objective of the article is to consider consistency issues between the various diagrams of an IS-UML specification. In common with other UML languages, we use a metamodel to define IS-UML. We use class diagrams to summarize the metamodel structure and a formal language, B, for the full metamodel. This allows us to formally express consistency checks and mapping rules between specific metamodel concepts."
"Device-Independent Verifiable Blind Quantum Computation","https://scispace.com/paper/http://arxiv.org/abs/1502.02563v2","2015","Preprint","","Michal Hajdušek
Carlos A. Pérez-Delgado
Joseph F. Fitzsimons","","https://arxiv.org/pdf/1502.02563v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on quantum computation verification; no formal model, ontology, schema language, or ecosystem design for verifiable credentials.","As progress on experimental quantum processors continues to advance, the problem of verifying the correct operation of such devices is becoming a pressing concern. The recent discovery of protocols for verifying computation performed by entangled but non-communicating quantum processors holds the promise of certifying the correctness of arbitrary quantum computations in a fully device-independent manner. Unfortunately, all known schemes have prohibitive overhead, with resources scaling as extremely high degree polynomials in the number of gates constituting the computation. Here we present a novel approach based on a combination of verified blind quantum computation and Bell state self-testing. This approach has dramatically reduced overhead, with resources scaling as only $O(m^4\ln m)$ in the number of gates."
"How to Wisely Identify Natural Subjects in Verifiable Credentials","https://scispace.com/paper/-wkb497NAfMJ","","","","E Christopher","","https://www.cs.cit.tum.de/fileadmin/w00cfj/sebis/thesis/231015_Christopher_Thesis.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on subject identification and credential updates in SSI, without formal models, ontologies, schema specifications, or integrated ecosystem design.",""
"Multi-Language Modelling with Second Order Intensions","https://scispace.com/paper/multi-language-modelling-with-second-order-intensions-3juzp5rkw7","2015","","","Vadim Zaytsev","","https://scispace.com/pdf/multi-language-modelling-with-second-order-intensions-3juzp5rkw7.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on formal language metamodeling and megamodels, without addressing verifiable credentials, related ontologies, schema languages, or ecosystem integration.","In the last decade, there have been several fundamental advances in the field of ontological and linguistic metamodelling. They proposed the use of megamodels to link abstract, digital and physical systems with a particular set of useful relations; the distinction between ontological and linguistic layers, identification and separation of them; even formalised the act of modelling and the sense and denotation of a language. In this paper, we propose second order intensions and extensions to more closely model linguistical and ontological conformance and mapping."
"Detecting stuffing of a user's credentials at her own accounts","https://scispace.com/paper/http://arxiv.org/abs/1912.11118v2","2019","Preprint","","Ke Coby Wang
Michael K. Reiter","","https://arxiv.org/pdf/1912.11118v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper focuses on credential‑stuffing detection using anomaly detection and private membership tests; it does not address verifiable‑credential models, ontologies, schemas, or ecosystem design.","We propose a framework by which websites can coordinate to detect credential stuffing on individual user accounts. Our detection algorithm teases apart normal login behavior (involving password reuse, entering correct passwords into the wrong sites, etc.) from credential stuffing, by leveraging modern anomaly detection and carefully tracking suspicious logins. Websites coordinate using a novel private membership-test protocol, thereby ensuring that information about passwords is not leaked; this protocol is highly scalable, partly due to its use of cuckoo filters, and is more secure than similarly scalable alternatives in an important measure that we define. We use probabilistic model checking to estimate our credential-stuffing detection accuracy across a range of operating points. These methods might be of independent interest for their novel application of formal methods to estimate the usability impacts of our design. We show that even a minimal-infrastructure deployment of our framework should already support the combined login load experienced by the airline, hotel, retail, and consumer banking industries in the U.S."
"Functional Requirements Engineering for Decentralized Identity Applications","https://scispace.com/paper/8ijUdKzQg3AJ","","","","XL Li","","https://www.zora.uzh.ch/server/api/core/bitstreams/e8564c63-fb88-43d5-94e8-44147bdbe811/content","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on functional requirements for decentralized identity; mentions VC concepts but lacks formal model, ontology, schema language, and integrated ecosystem design.",""
"Semantic Blockchain Software Tools and Services for Trustworthy Applications - ONTOCHAIN","https://scispace.com/paper/semantic-blockchain-software-tools-and-services-for-1qpblszggs","2023","Journal Article","","Klevis Shkembi
Petar Kochovski
Thanasis G. Papaioannou
Caroline Barelle
Anthony Simonet
Marco Ciaramella
Vlado Stankovski","10.1109/csci62032.2023.00264","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on blockchain‑semantic ontologies for dApps, not VC formal models; only loosely ties to credentials via identity ontologies, no VC schema or integrated VC design.","In the last years, we have seen the rise of Blockchain technology as a new way that enables trust and fair exchange of digital and physical assets among different actors, however, its usability in software engineering remains unexplored. In this context, various stakeholders have expressed interest in combining Blockchain technology with other well-known technologies such as the Semantic Web. Blockchain and Semantic Web technologies are both about building trust, and both represent some shared conceptualization. Hence, we explore new approaches to achieving trust in highly decentralized, semantically complex, and dynamic environments. In this paper, we propose a new software framework called ONTOCHAIN, a set of ontologies, blockchains, tools, and services that combine semantic web and blockchain technologies and may be used to build trustworthy decentralized applications (dApps). It addresses challenges faced by citizens in online services, such as unknown provenance of information, service provider quality, fake news, fraud, and privacy violations. ONTOCHAIN offers high-level application protocols for data provenance, reputation models, decentralized oracles, and more. It also includes core protocols for authorization, certification, privacy-aware data processing, and identity management. We demonstrate the feasibility of implementing Next Generation Internet dApps using these protocols, enhancing trust and security in online services."
"Towards a Formal Methods Body of Knowledge for Railway Control and Safety Systems: FM-RAIL-BOK Workshop 2013","https://scispace.com/paper/towards-a-formal-methods-body-of-knowledge-for-railway-3fz3gizaxk","2013","","","Stefan Gruner
Anne Elisabeth Haxthausen
Tom Maibaum
Markus Roggenbach","","https://scispace.com/pdf/towards-a-formal-methods-body-of-knowledge-for-railway-3fz3gizaxk.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on railway safety ontologies and formal methods, not on verifiable credentials, their metamodels, schema languages, or integrated VC ecosystem design.","Railway signaling is now since more than 25 years the subject of successful industrial application of formal methods in the development and verification of its computerized equipment. However the evolution of the technology of railways signaling systems in this long term has had a strong influence on the way formal methods can be applied in their design and implementation. At the same time important advances had been also achieved in the formal methods area. The evolution of railways signaling systems has seen railways moving from a protected market based on national railway companies and national manufacturers to an open market based on international standards for interoperability, in which systems of systems are providing more and more complex automated operation, but maintaining, and even improving, demanding safety standards. The scope of the formal methods discipline has enlarged from the methodological provably correct software construction of the beginnings to the analysis and modelling of increasingly complex systems, always on the edge of the ever improving capacity of the analysis tools, thanks to the technological advances in formal verification of both qualitative and quantitative properties of such complex systems. In spite of these advances, the verification of complex railway signalling systems is still a main challenge and an important percentage of the cost in the development of these systems. We will discuss a few examples of such systems that witness these difficulties. The thesis we will put forward in this talk is that the complexity of future railway systems of systems can be addressed with advantage only by a higher degree of distribution of functions on local interoperable computers communicating by means of standard protocols and by adopting a multi-level formal modelling suitable to support the verification at design time and at different abstraction levels of the safe interaction among the distributed functions."
"Ontology validation for managers","https://scispace.com/paper/ontology-validation-for-managers-1hwdnmhhtr","2016","Dissertation","","Giancarlo Guizzardi
João Paulo A. Almeida
Ig Ibert Bittencourt Santana Pinto","","https://scispace.com/pdf/ontology-validation-for-managers-1hwdnmhhtr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on ontology validation for conceptual models (OntoUML) and lacks any formal VC model, credential ontology, schema language, or integrated VC ecosystem design.",""
"Linking Models, Metamodels, Ontologies and Modelling Languages","https://scispace.com/paper/linking-models-metamodels-ontologies-and-modelling-languages-1f6h5hmko9","2012","Book Chapter","","Brian Henderson-Sellers","10.1007/978-3-642-29825-7_7","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses generic meta‑ontologies and modelling languages, but provides no formal VC model, credential ontology, schema language, or integrated VC ecosystem design.","In his investigation of the correspondences of terminology in the metamodelling and the ontology subdisciplines, Henderson-Sellers (2011b) concludes, as here, that there is a correspondence between a domain-specific ontology and the method domain in Fig. 1.10 (roughly OMG layer M2 in the architecture of Fig. 1.9). This ontology must be represented by a language, where this language may itself be defined by a metamodel (OMG M2 or ISO Metamodel Domain). This is named, variously, meta-ontology, ontology specification language, foundational ontology or higher level ontology (see Fig. 5.7 and previous discussion). Such a language provides reasoning support not possible in software modelling languages such as UML or ER, which many researchers are tempted to use and/or extend for this purpose."
"A note on anonymous credentials using BLS signatures","https://scispace.com/paper/http://arxiv.org/abs/2006.05201v1","2020","Preprint","","Antoine Rondelet","","https://arxiv.org/pdf/2006.05201v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on BLS‑based anonymous credentials and content‑extraction signatures; lacks formal VC ecosystem model, ontology, schema language, or integrated design.","In this note, we remark that the aggregation property of the BLS signature scheme yields an efficient Content Extraction Signature (CES). This construction can be used to build digital credentials that support selective disclosure in various settings. Interestingly, this construction is efficient and well suited to build credential issuance schemes with various applications in the client-server or in the distributed ledger models. Finally, we sketch a protocol that combines the CES with the use of a NIZK which allows to prove predicate satisfaction on claims extracted from a credential, while keeping the data secret."
"The Value of Non-Traditional Credentials in the Labor Market","https://scispace.com/paper/http://arxiv.org/abs/2405.00247v2","2024","Preprint","","Susan Athey
Emil Palikot","","https://arxiv.org/pdf/2405.00247v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on labor‑market impact of credential visibility; contains no formal VC model, ontology, schema language, or integrated ecosystem design.","Workers without formal credentials experience substantially lower employment rates than their credentialed counterparts, but the extent to which information frictions contribute to these disparities remains unclear. We conducted a randomized experiment with over 800,000 online certificate earners from developing countries who lack college degrees, encouraging credential sharing on LinkedIn through reduced friction and reminders. We study credential visibility for the full sample and track employment outcomes for 40,000 learners. The intervention increased new employment by 6% (1.0 percentage point), with larger effects of 9% (1.2 percentage points) for jobs related to certificates. Treatment effects concentrate among learners with weak baseline employability: those in the bottom tercile experience employment gains of 12% while those in the top tercile see negligible effects. Those most responsive to the intervention benefit most from sharing, with a local average treatment effect of 11 percentage points for compliers. Counterfactual resume scoring shows that credentials improve perceived candidate quality by 8.5 points on average (on a scale from 1 to 100), with effects of 15-20 points for weak resumes but near-zero for strong resumes. Our findings demonstrate that information frictions substantially constrain employment for workers without traditional credentials, and that minimal-cost interventions targeting credential visibility can generate employment gains comparable to intensive training programs."
"An ontological metamodel for cyber-physical system safety, security, and resilience coengineering","https://scispace.com/paper/an-ontological-metamodel-for-cyber-physical-system-safety-19juhr4jaf","2021","Journal Article","Software and Systems Modeling","Georgios Bakirtzis
Timothy J. Sherburne
Stephen Adams
Barry M. Horowitz
Peter A. Beling
Cody Fleming","10.1007/S10270-021-00892-Z","https://scispace.com/pdf/an-ontological-metamodel-for-cyber-physical-system-safety-19juhr4jaf.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on CPS safety/security ontological metamodel; no verifiable‑credential model, ontology, schema language, or integrated VC ecosystem design is presented.","Cyber-physical systems are complex systems that require the integration of diverse software, firmware, and hardware to be practical and useful. This increased complexity is impacting the management of models necessary for designing cyber-physical systems that are able to take into account a number of “-ilities”, such that they are safe and secure and ultimately resilient to disruption of service. We propose an ontological metamodel for system design that augments an already existing industry metamodel to capture the relationships between various model elements (requirements, interfaces, physical, and functional) and safety, security, and resilient considerations. Employing this metamodel leads to more cohesive and structured modeling efforts with an overall increase in scalability, usability, and unification of already existing models. In turn, this leads to a mission-oriented perspective in designing security defenses and resilience mechanisms to combat undesirable behaviors. We illustrate this metamodel in an open-source GraphQL implementation, which can interface with a number of modeling languages. We support our proposed metamodel with a detailed demonstration using an oil and gas pipeline model."
"Data-Centric Design: Introducing An Informatics Domain Model And Core Data Ontology For Computational Systems","https://scispace.com/paper/data-centric-design-introducing-an-informatics-domain-model-h0ndr1cfcdth","2024","Repository","","Knowles, Paul
Gajderowicz, Bart","10.48550/arxiv.2409.19653","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper introduces a general data‑centric ontology and architecture, but it does not address verifiable credentials, their formal models, credential‑specific ontologies, schema languages, or integrated VC ecosystem design.","The Core Data Ontology (CDO) and the Informatics Domain Model represent a transformative approach to computational systems, shifting from traditional node-centric designs to a data-centric paradigm. This paper introduces a framework where data is categorized into four modalities: objects, events, concepts, and actions. This quadrimodal structure enhances data security, semantic interoperability, and scalability across distributed data ecosystems. The CDO offers a comprehensive ontology that supports AI development, role-based access control, and multimodal data management. By focusing on the intrinsic value of data, the Informatics Domain Model redefines system architectures to prioritize data security, provenance, and auditability, addressing vulnerabilities in current models. The paper outlines the methodology for developing the CDO, explores its practical applications in fields such as AI, robotics, and legal compliance, and discusses future directions for scalable, decentralized, and interoperable data ecosystems. "
"OntoMath$${}^{\mathbf{PRO}}$$ 2.0 Ontology: Updates of Formal Model","https://scispace.com/paper/ontomath-mathbf-pro-2-0-ontology-updates-of-formal-model-3a5vzxn3","2022","Journal Article","Lobachevskii Journal of Mathematics","Jorja Helms
Yanqin Yang
Degife Gudeta","10.1134/s1995080222150136","https://scispace.com/pdf/ontomath-mathbf-pro-2-0-ontology-updates-of-formal-model-3a5vzxn3.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a mathematical ontology and formal model, not on verifiable credentials, their schema, or integrated VC ecosystem design.","This paper is devoted to the problems of ontology-based mathematical knowledge management and representation. The main attention is paid to the development of a formal model for the representation of mathematical statements in the Open Linked Data cloud. The proposed model is intended for applications that extract mathematical facts from natural language mathematical texts and represent these facts as Linked Open Data. The model is used in development of a new version of the OntoMath${}^{\mathrm{PRO}}$ ontology of professional mathematics is described. OntoMath${}^{\mathrm{PRO}}$ underlies a semantic publishing platform, that takes as an input a collection of mathematical papers in LaTeX format and builds their ontology-based Linked Open Data representation. The semantic publishing platform, in turn, is a central component of OntoMath digital ecosystem, an ecosystem of ontologies, text analytics tools, and applications for mathematical knowledge management, including semantic search for mathematical formulas and a recommender system for mathematical papers. According to the new model, the ontology is organized into three layers: a foundational ontology layer, a domain ontology layer and a linguistic layer. The domain ontology layer contains language-independent math concepts. The linguistic layer provides linguistic grounding for these concepts, and the foundation ontology layer provides them with meta-ontological annotations. The concepts are organized in two main hierarchies: the hierarchy of objects and the hierarchy of reified relationships. "
"Interoperable Architecture for Digital Identity Delegation for AI Agents with Blockchain Integration","https://scispace.com/paper/tgM6fbYF55cJ","","","","DR Saavedra Martínez","","https://repositorio.uniandes.edu.co/bitstreams/a203b40c-f97b-4dc3-974f-ef3b9defc810/download","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Proposes a blockchain‑based delegation architecture for AI agents, but provides no formal VC model, ontology, or schema language; only loosely ties components, yielding limited relevance to ecosystem design.",""
"SLVC-DIDA: Signature-less Verifiable Credential-based Issuer-hiding and Multi-party Authentication for Decentralized Identity","https://scispace.com/paper/http://arxiv.org/abs/2501.11052v3","2025","Preprint","","Tianxiu Xie
Keke Gai
Jing Yu
Liehuang Zhu
Bin Xiao","","https://arxiv.org/pdf/2501.11052v3","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses zero‑knowledge, Merkle‑tree VC list to design a signature‑less DID authentication framework, but lacks formal models, ontologies, or schema language specifications; only loosely aligns with ecosystem design.","As an emerging paradigm in digital identity, Decentralized Identity (DID) appears advantages over traditional identity management methods in a variety of aspects, e.g., enhancing user-centric online services and ensuring complete user autonomy and control. Verifiable Credential (VC) techniques are used to facilitate decentralized DID-based access control across multiple entities. However, existing DID schemes generally rely on a distributed public key infrastructure that also causes challenges, such as context information deduction, key exposure, and issuer data leakage. To address the issues above, this paper proposes a issuer-hiding and privacy-preserving DID multi-party authentication model with a signature-less VC scheme, named SLVC-DIDA, for the first time. Our proposed scheme avoids the dependence on signing keys by employing hashing and issuer membership proofs, which supports universal zero-knowledge multi-party DID authentications, eliminating additional technical integrations. We adopt a novel zero-knowledge circuit to maintain the anonymity of the issuer set, thereby enabling public verification while safeguarding the privacy of identity attributes via a Merkle tree-based VC list. Furthermore, by eliminating reliance on a Public Key Infrastructure (PKI), SLVC-DIDA enables decentralized and self-sovereign DID authentication. Our experiments further evaluate the effectiveness and practicality of SLVC-DIDA."
"Managing interoperability knowledge in open service ecosystems","https://scispace.com/paper/managing-interoperability-knowledge-in-open-service-2nlq2oiwwn","2009","Proceedings Article","Enterprise Distributed Object Computing","Toni Ruokolainen
Lea Kutvonen","10.1109/EDOCW.2009.5331993","https://scispace.com/pdf/managing-interoperability-knowledge-in-open-service-2nlq2oiwwn.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on service ecosystem metamodels and ontologies, without addressing verifiable credentials, schema languages, or integrated VC ecosystem design.","Establishing loosely coupled collaborations between services provided by autonomous enterprises poses several requirements and challenges for the surrounding service ecosystem. In such context emphasis must be laid especially on the correctness of available metainformation and its usage. Towards this purpose, we characterize service ecosystems by a set of metamodels. The metamodels include domain ontology metamodels defining the vocabulary and knowledge elements needed for collaboration establishment and management, and metamodels relating such domain ontologies with infrastructure services and service production facilities. In this paper we describe the metamodels and discuss their application for interoperability knowledge management."
"Towards Industrial Strength Knowledge Bases for Product Lifecycle Management","https://scispace.com/paper/towards-industrial-strength-knowledge-bases-for-product-1imb6se14n","2008","Proceedings Article","European Conference on Information Systems","Willy Chen
Heiner Stuckenschmidt","","https://scispace.com/pdf/towards-industrial-strength-knowledge-bases-for-product-1imb6se14n.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on industrial ontologies (OWL, RIF) and verification for PLM, not on verifiable credentials; only generic ontology/metamodel aspects loosely match related criteria.","The benefits of using semantic technologies for industrial applications are becoming more and more apparent. While their general usefulness is widely acknowledged, the uptake of technologies originally developed for the semantic web is complicated by the mismatch between industrial requirements and design principles of standards such as OWL. In this paper, we argue for the need of a flexible, metamodel-driven approach to address non-functional requirements for the use of knowledge bases in industrial settings and present a lightweight metamodel for ontologies and rules."
"A survey on decentralized identifiers and verifiable credentials","https://scispace.com/paper/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs","2024","Journal Article","arXiv.org","Carlo Mazzocca
Abbas Acar
Selcuk Uluagac
Rebecca Montanari
Paolo Bellavista
Mauro Conti","10.48550/arxiv.2402.02455","https://arxiv.org/pdf/2402.02455","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines existing DID/VC standards and use cases, mentions JSON‑LD, but lacks original formal model, ontology, schema spec, or integrated ecosystem design.","Digital identity has always been considered the keystone for implementing secure and trustworthy communications among parties. The ever-evolving digital landscape has gone through many technological transformations that have also affected the way entities are digitally identified. During this digital evolution, identity management has shifted from centralized to decentralized approaches. The last era of this journey is represented by the emerging Self-Sovereign Identity (SSI), which gives users full control over their data. SSI leverages decentralized identifiers (DIDs) and verifiable credentials (VCs), which have been recently standardized by the World Wide Web Community (W3C). These technologies have the potential to build more secure and decentralized digital identity systems, remarkably contributing to strengthening the security of communications that typically involve many distributed participants. It is worth noting that the scope of DIDs and VCs extends beyond individuals, encompassing a broad range of entities including cloud, edge, and Internet of Things (IoT) resources. However, due to their novelty, existing literature lacks a comprehensive survey on how DIDs and VCs have been employed in different application domains, which go beyond SSI systems. This paper provides readers with a comprehensive overview of such technologies from different perspectives. Specifically, we first provide the background on DIDs and VCs. Then, we analyze available implementations and offer an in-depth review of how these technologies have been employed across different use-case scenarios. Furthermore, we examine recent regulations and initiatives that have been emerging worldwide. Finally, we present some challenges that hinder their adoption in real-world scenarios and future research directions."
"Engineering Ecosystems of Systems: UML Profile, Credential Design, and Risk-balanced Cellular Access Control","https://scispace.com/paper/ITNpYZxoD6UJ","","","","D Bissessar","","https://ruor.uottawa.ca/bitstreams/9dabc12b-0f8e-4559-b83c-9499a4fb92aa/download","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on UML profile for systems of systems and cellular access control; does not provide formal VC model, credential ontology, schema language, or integrated VC ecosystem design.",""
"An Ontology-Based Metalanguage with Explicit Instantiation","https://scispace.com/paper/an-ontology-based-metalanguage-with-explicit-instantiation-mjb0g5ifzr","2009","Dissertation","","Alfons Laarman","","https://scispace.com/pdf/an-ontology-based-metalanguage-with-explicit-instantiation-mjb0g5ifzr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on OGML, a metalanguage for modeling (UML/MOF) with explicit instanceOf semantics; does not address verifiable credentials, schema languages, or ecosystem integration.","MDE (Model Driven Engineering) promotes the use of models in software development process. Models are abstractions of reality made for communication, documentation and analysis. Models are expressed in a modeling language. Every language can be represented by a model and thus can be expressed in a meta-language. The model of the meta-language is often described in the meta-language itself. This stack of models (model, modeling language and meta-language) is called the modeling architecture and is commonly found in MDE technologies.
Recent research shows anomalities in traditional modeling architectures which limit the application of MDE. They observe that several common concepts we find in the modeling languages lack explicit representation. We present a meta-language which does represent these concepts as first class entities: Ontology Grounded Meta-Language (OGML). We regard language design as making ontological commitments, OGML makes these commitments explicit when expressing the traditional modeling languages in it. Currently the emphasis of OGML is on making explicit the instantiation mechanism of modeling languages.
The result is a better understanding of the traditional languages and their properties, better computability of operations on models (transformations) and better interoperability in tool support. To show the benefits of OGML we conducted a case study expressing several languages in OGML. This demonstrates the relevance of the language and the degree to which our goals have been achieved."
"The Soberana Ontology: Modeling Business Ecosystems for International Data Spaces","https://scispace.com/paper/the-soberana-ontology-modeling-business-ecosystems-for-t0s9i2j187wa","2025","Journal Article","Frontiers in artificial intelligence and applications","M. K. Cunha
Patrício de Alencar Silva
João Moreira
Glenda Amaral","10.3233/faia250497","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Develops an IDS business ontology with synthetic demos; does not address verifiable‑credential models, schemas, or integrated VC ecosystem design.","Data, specially those related to confidential information, plays a crucial role in contemporary organizational operations. The need to exchange information among modern entities in a multi-national context has led to the emergence of the International Data Spaces (IDS) as an option that promotes security, sovereignty, and reliability in data exchange. Enabling organizations to understand the value generated by the data and the relationships between the parties involved is a major challenge, which can be addressed through explicit business models. The objective of this research is to develop a solution to derive and formalize business models for data-sharing agreements in IDS. The Design Science Research Methodology was adopted. During the problem investigation phase, we identified the lack of explicit business models for IDS and its associated requirements. In the treatment design phase, we applied the Systematic Approach for Building Ontologies to develop the Soberana ontology that serves as a model factory for business models in IDS. Finally, in the treatment validation phase, we used SPARQL to demonstrate how the ontology addresses the competency questions covered by the Ontology Requirements Specification Document. A practical demonstration of the use of the ontology with synthetic data resulted in the derivation of data-sharing agreement models in different ecosystem organizations present in the literature. The Soberana ontology provides a contribution to enable organizations to formulate business strategies, understand the functioning of IDS, and analyze data-sharing agreements. "
